ISSUER_ISIN,GICS_SUB_IND,GICS_SECTOR,EST_EU_TAXONOMY_MAX_REV,CT_TOTAL_MAX_REV,EU_TAXONOMY_ADAPTATION_ELIGIBLE_MAX_REV,EU_TAXONOMY_MITIGATION_ELIGIBLE_MAX_REV,GICS_SECTOR.1,Weight,CI_Scope12_FY09,CI_Scope12_FY10,CI_Scope12_FY11,CI_Scope12_FY12,CI_Scope12_FY13,CI_Scope12_FY14,CI_Scope12_FY15,CI_Scope12_FY16,CI_Scope12_FY17,CI_Scope12_FY18,CI_Scope12_FY19,CI_Scope12_FY20,CI_Scope12_FY21,CI_Scope12_FY22,CI_Scope12_FY23,CI_Scope12_FY24,CI_Scope12_FY25,CI_Scope12_FY26,CI_Scope12_FY27,CI_Scope12_FY28,CI_Scope12_FY29,CI_Scope12_FY30,CI_Scope12_FY31,CI_Scope12_FY32,CI_Scope12_FY33,CI_Scope12_FY34,CI_Scope12_FY35,CI_Scope12_FY36,CI_Scope12_FY37,CI_Scope12_FY38,CI_Scope12_FY39,CI_Scope12_FY40,CI_Scope12_FY41,CI_Scope12_FY42,CI_Scope12_FY43,CI_Scope12_FY44,CI_Scope12_FY45,CI_Scope12_FY46,CI_Scope12_FY47,CI_Scope12_FY48,CI_Scope12_FY49,CI_Scope12_FY50,CARBON_EMISSIONS_SCOPE_12_FY09,CARBON_EMISSIONS_SCOPE_12_FY10,CARBON_EMISSIONS_SCOPE_12_FY11,CARBON_EMISSIONS_SCOPE_12_FY12,CARBON_EMISSIONS_SCOPE_12_FY13,CARBON_EMISSIONS_SCOPE_12_FY14,CARBON_EMISSIONS_SCOPE_12_FY15,CARBON_EMISSIONS_SCOPE_12_FY16,CARBON_EMISSIONS_SCOPE_12_FY17,CARBON_EMISSIONS_SCOPE_12_FY18,CARBON_EMISSIONS_SCOPE_12_FY19,CARBON_EMISSIONS_SCOPE_12_FY20,CARBON_EMISSIONS_SCOPE_12_FY21,CARBON_EMISSIONS_SCOPE_12_FY22,CARBON_EMISSIONS_SCOPE_12_FY23,CARBON_EMISSIONS_SCOPE_12_FY24,CARBON_EMISSIONS_SCOPE_12_FY25,CARBON_EMISSIONS_SCOPE_12_FY26,CARBON_EMISSIONS_SCOPE_12_FY27,CARBON_EMISSIONS_SCOPE_12_FY28,CARBON_EMISSIONS_SCOPE_12_FY29,CARBON_EMISSIONS_SCOPE_12_FY30,CARBON_EMISSIONS_SCOPE_12_FY31,CARBON_EMISSIONS_SCOPE_12_FY32,CARBON_EMISSIONS_SCOPE_12_FY33,CARBON_EMISSIONS_SCOPE_12_FY34,CARBON_EMISSIONS_SCOPE_12_FY35,CARBON_EMISSIONS_SCOPE_12_FY36,CARBON_EMISSIONS_SCOPE_12_FY37,CARBON_EMISSIONS_SCOPE_12_FY38,CARBON_EMISSIONS_SCOPE_12_FY39,CARBON_EMISSIONS_SCOPE_12_FY40,CARBON_EMISSIONS_SCOPE_12_FY41,CARBON_EMISSIONS_SCOPE_12_FY42,CARBON_EMISSIONS_SCOPE_12_FY43,CARBON_EMISSIONS_SCOPE_12_FY44,CARBON_EMISSIONS_SCOPE_12_FY45,CARBON_EMISSIONS_SCOPE_12_FY46,CARBON_EMISSIONS_SCOPE_12_FY47,CARBON_EMISSIONS_SCOPE_12_FY48,CARBON_EMISSIONS_SCOPE_12_FY49,CARBON_EMISSIONS_SCOPE_12_FY50,CARBON_MOMENTUM_SCOPE_12_FY23,CARBON_MOMENTUM_SCOPE_12_FY24,CARBON_MOMENTUM_SCOPE_12_FY25,CARBON_MOMENTUM_SCOPE_12_FY26,CARBON_MOMENTUM_SCOPE_12_FY27,CARBON_MOMENTUM_SCOPE_12_FY28,CARBON_MOMENTUM_SCOPE_12_FY29,CARBON_MOMENTUM_SCOPE_12_FY30,CARBON_MOMENTUM_SCOPE_12_FY31,CARBON_MOMENTUM_SCOPE_12_FY32,CARBON_MOMENTUM_SCOPE_12_FY33,CARBON_MOMENTUM_SCOPE_12_FY34,CARBON_MOMENTUM_SCOPE_12_FY35,CARBON_MOMENTUM_SCOPE_12_FY36,CARBON_MOMENTUM_SCOPE_12_FY37,CARBON_MOMENTUM_SCOPE_12_FY38,CARBON_MOMENTUM_SCOPE_12_FY39,CARBON_MOMENTUM_SCOPE_12_FY40,CARBON_MOMENTUM_SCOPE_12_FY41,CARBON_MOMENTUM_SCOPE_12_FY42,CARBON_MOMENTUM_SCOPE_12_FY43,CARBON_MOMENTUM_SCOPE_12_FY44,CARBON_MOMENTUM_SCOPE_12_FY45,CARBON_MOMENTUM_SCOPE_12_FY46,CARBON_MOMENTUM_SCOPE_12_FY47,CARBON_MOMENTUM_SCOPE_12_FY48,CARBON_MOMENTUM_SCOPE_12_FY49,CARBON_MOMENTUM_SCOPE_12_FY50
FR0000121709,Household Appliances,Consumer Discretionary,0.0,0.0,100.0,100.0,Consumer Discretionary,8.207301500524111e-05,12.245712547617943,13.155386297565649,6.493227481758469,7.36038571523876,26.137431406980912,26.547321692072327,27.127387116215488,25.976075976132517,23.42367503672052,24.74617897449408,23.42367503672052,24.48192694793997,27.36529309134165,23.10797471231356,23.72275360335963,24.78508947561665,25.847425347873685,26.909761220130708,27.972097092387735,29.03443296464476,30.096768836901788,31.159104709158814,32.22144058141584,33.283776453672864,34.346112325929894,35.408448198186925,36.47078407044395,37.53311994270097,38.595455814958,39.657791687215024,40.72012755947205,41.78246343172908,42.8447993039861,43.90713517624313,44.96947104850016,46.031806920757184,47.09414279301421,48.15647866527124,49.21881453752826,50.28115040978529,51.34348628204231,52.40582215429934,108299.0,116344.0,57425.0,65094.0,231155.0,234780.0,239910.0,229728.0,207155.0,218851.0,207155.0,216514.0,242014.0,204363.0,209800.0,219195.11785714285,228590.2357142857,237985.35357142857,247380.47142857144,256775.5892857143,266170.70714285714,275565.825,284960.9428571429,294356.0607142857,303751.1785714286,313146.29642857146,322541.4142857143,331936.53214285715,341331.65,350726.76785714284,360121.8857142857,369517.0035714286,378912.1214285714,388307.2392857143,397702.3571428572,407097.475,416492.59285714285,425887.7107142857,435282.8285714285,444677.9464285714,454073.0642857143,463468.1821428571,22.33074701032033,23.33074701032033,24.33074701032033,25.33074701032033,26.33074701032033,27.33074701032033,28.33074701032033,29.33074701032033,30.330747010320334,31.33074701032033,32.33074701032033,33.33074701032033,34.33074701032033,35.33074701032033,36.33074701032033,37.33074701032033,38.33074701032033,39.33074701032033,40.33074701032033,41.33074701032033,42.33074701032033,43.33074701032033,44.33074701032033,45.33074701032033,46.33074701032032,47.33074701032033,48.33074701032033,49.33074701032032
JP3421800008,Security & Alarm Services,Industrials,0.61,0.61,21.9,9.92,Industrials,0.00023098339487591233,7.707622037130481,8.374476562448802,7.6677785277561155,7.600280477335727,9.078422249454444,8.85282410532317,8.722583012772203,12.314921001068171,11.746233543254451,25.054358866819136,25.34878536275287,24.54443796404909,23.582481962292835,22.789184584231663,24.39716280626259,26.00514102829351,27.613119250324434,29.22109747235536,30.82907569438628,32.437053916417206,34.04503213844813,35.65301036047905,37.26098858250997,38.8689668045409,40.47694502657182,42.08492324860274,43.692901470633664,45.30087969266459,46.90885791469551,48.51683613672643,50.12481435875736,51.73279258078828,53.3407708028192,54.94874902485012,56.556727246881046,58.16470546891197,59.77268369094289,61.38066191297381,62.98864013500474,64.59661835703565,66.20459657906657,67.8125748010975,58808.0,63896.0,58504.0,57989.0,69267.0,67545.72,66552.0,93961.0,89622.0,191161.0,193407.43,187270.38,179930.8,173878.06,186146.69263736263,198415.32527472527,210683.9579120879,222952.5905494505,235221.2231868132,247489.8558241758,259758.48846153845,272027.1210989011,284295.7537362637,296564.3863736264,308833.019010989,321101.65164835163,333370.28428571427,345638.9169230769,357907.54956043954,370176.1821978022,382444.8148351648,394713.44747252745,406982.0801098901,419250.7127472527,431519.34538461536,443787.978021978,456056.61065934063,468325.24329670327,480593.8759340659,492862.5085714285,505131.1412087912,517399.7738461538,15.17257041917413,16.172570419174132,17.172570419174132,18.17257041917413,19.17257041917413,20.17257041917413,21.17257041917413,22.17257041917413,23.17257041917413,24.17257041917413,25.17257041917413,26.17257041917413,27.17257041917413,28.17257041917413,29.17257041917413,30.17257041917413,31.17257041917413,32.17257041917413,33.17257041917413,34.17257041917413,35.17257041917413,36.17257041917413,37.17257041917413,38.17257041917413,39.17257041917413,40.17257041917413,41.17257041917413,42.17257041917413
AU000000SEK6,Interactive Media & Services,Communication Services,0.0,0.0,0.0,0.0,Communication Services,8.818761481045004e-05,0.6044481498737156,0.8508864422157377,1.3192418037811726,1.628209215075648,2.000931806478507,2.392045315220323,1.0838380618425247,1.1586277923542827,1.3020769475981462,1.5595497903435422,1.6000098084892471,1.3989357789166523,0.8423040141242245,1.3609278830828082,1.8108923273092865,1.830728245296304,1.8505641632833216,1.8704000812703396,1.8902359992573572,1.910071917244375,1.929907835231393,1.9497437532184103,1.9695796712054283,1.989415589192446,2.009251507179464,2.0290874251664817,2.0489233431535,2.068759261140517,2.088595179127535,2.108431097114553,2.128267015101571,2.1481029330885884,2.167938851075606,2.187774769062624,2.207610687049642,2.2274466050366595,2.247282523023677,2.267118441010695,2.2869543589977126,2.3067902769847306,2.326626194971748,2.346462112958766,493.0,694.0,1076.0,1328.0,1632.0,1951.0,884.0,945.0,1062.0,1272.0,1305.0,1141.0,687.0,1110.0,1477.0,1493.178571428571,1509.357142857143,1525.5357142857142,1541.7142857142858,1557.892857142857,1574.071428571429,1590.25,1606.4285714285716,1622.607142857143,1638.7857142857144,1654.9642857142858,1671.142857142857,1687.321428571429,1703.5,1719.6785714285716,1735.8571428571431,1752.0357142857144,1768.2142857142858,1784.392857142857,1800.571428571429,1816.75,1832.928571428572,1849.1071428571431,1865.2857142857144,1881.464285714286,1897.642857142857,1913.821428571429,91.29359823399554,92.29359823399552,93.29359823399554,94.29359823399552,95.29359823399554,96.29359823399552,97.29359823399554,98.29359823399552,99.29359823399554,100.29359823399552,101.29359823399554,102.29359823399552,103.29359823399554,104.29359823399554,105.29359823399552,106.29359823399554,107.29359823399554,108.29359823399554,109.29359823399552,110.29359823399554,111.29359823399554,112.29359823399554,113.29359823399552,114.29359823399554,115.29359823399552,116.29359823399554,117.29359823399552,118.29359823399554
GB00B5ZN1N88,Industrial REITs,Real Estate,38.98107855,38.98107855,100.0,100.0,Real Estate,0.00019861852162591058,10.89820122943945,18.78891333734595,21.06919790423002,26.19416460280028,37.04007025368289,36.22011505027282,26.831578635776097,18.791873464434072,6.362299821405665,3.4880164188382485,3.033143556296684,3.708052532388724,4.082015254521594,7.068783486437685,3.866912686117991,2.1441469125169674,0.4213811389159447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11045.0,19042.0,21353.0,26547.0,37539.0,36708.0,27193.0,19045.0,6448.0,3535.0,3074.0,3758.0,4137.0,7164.0,3919.0,2173.028571428571,427.0571428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2445957223976825,-1.2445957223976825,-0.2445957223976826,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
US7841171033,Asset Management & Custody Banks,Financials,0.0,0.0,0.0,0.0,Financials,0.00015769728287290844,1.779503661011657,1.5115252258534555,1.559999942235637,1.6653556869275603,1.89625178132806,2.1813651618442966,2.964196502914238,3.114592006661116,3.768734388009992,4.006036636136553,3.672980849292256,4.874063280599501,4.598771856786012,3.518422148209825,4.303190049958368,4.544332707964718,4.785475365971067,5.026618023977416,5.267760681983764,5.508903339990113,5.7500459979964615,5.9911886560028105,6.232331314009159,6.4734739720155074,6.714616630021857,6.955759288028205,7.196901946034554,7.438044604040903,7.679187262047252,7.920329920053601,8.16147257805995,8.4026152360663,8.643757894072648,8.884900552078998,9.126043210085346,9.367185868091694,9.608328526098044,9.849471184104392,10.09061384211074,10.33175650011709,10.572899158123438,10.814041816129787,3419.494235,2904.546874,2997.695889,3200.147488,3643.837423,4191.711295,5696.0,5985.0,7242.0,7698.0,7058.0,9366.0,8837.0,6761.0,8269.01,8732.389731625,9195.76946325,9659.149194875,10122.5289265,10585.908658125,11049.28838975,11512.668121375,11976.047853,12439.427584624998,12902.80731625,13366.187047875,13829.5667795,14292.946511125,14756.32624275,15219.705974375,15683.085705999998,16146.465437625,16609.84516925,17073.224900875,17536.6046325,17999.984364124997,18463.36409575,18926.743827375,19390.123559,19853.503290625,20316.88302225,20780.262753875,17.844997171114674,18.844997171114677,19.844997171114677,20.844997171114677,21.844997171114677,22.844997171114677,23.844997171114677,24.844997171114677,25.844997171114677,26.84499717111467,27.84499717111468,28.844997171114677,29.844997171114677,30.844997171114677,31.844997171114677,32.84499717111468,33.84499717111467,34.84499717111468,35.84499717111467,36.84499717111468,37.84499717111468,38.84499717111467,39.84499717111468,40.84499717111467,41.84499717111468,42.84499717111467,43.84499717111467,44.84499717111468
JP3414750004,"Technology Hardware, Storage & Peripherals",Information Technology,0.0,0.0,100.0,100.0,Information Technology,0.00010039205128610536,86.269053482206,81.54671544112396,68.8770280138307,62.8149281168007,59.31717295505487,61.12053019186514,58.6562759872566,68.40179955633059,65.6912926997261,65.84954861359066,55.76044615728381,57.28196043832512,40.65092246842369,28.92397496469765,26.082311149448977,23.240647334200307,20.39898351895164,17.55731970370297,14.7156558884543,11.873992073205631,9.032328257956964,6.190664442708294,3.3490006274596245,0.5073368122109548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749000.0,708000.0,598000.0,545368.0,515000.0,530657.0,509262.0,593874.0,570341.0,571715.0,484120.0,497330.0,352937.0,251122.0,226450.2769230769,201778.55384615384,177106.83076923076,152435.10769230768,127763.3846153846,103091.66153846151,78419.93846153846,53748.21538461538,29076.4923076923,4404.76923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.178535127726416,-8.178535127726416,-7.178535127726415,-6.178535127726415,-5.178535127726416,-4.178535127726415,-3.178535127726416,-2.178535127726416,-1.1785351277264158,-0.1785351277264157,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
JP3162600005,Industrial Machinery & Supplies & Components,Industrials,0.0,0.0,100.0,100.0,Industrials,0.0004278161618484228,16.848432728179493,27.96130236327543,29.610783284272948,24.498113236952893,26.956582923089808,26.664363750771948,27.482257414092377,28.420866021316428,36.09337772470208,33.853224056277554,31.385528907313866,33.010268588560976,38.60373690126687,35.022101524800654,36.11186110260297,37.20162068040529,38.2913802582076,39.38113983600992,40.47089941381223,41.56065899161455,42.650418569416864,43.74017814721918,44.829937725021495,45.919697302823806,47.00945688062612,48.09921645842844,49.18897603623076,50.27873561403307,51.368495191835386,52.45825476963769,53.54801434744001,54.63777392524233,55.72753350304463,56.81729308084695,57.90705265864927,58.99681223645158,60.0865718142539,61.17633139205622,62.26609096985853,63.35585054766085,64.44561012546316,65.53536970326547,86485.19549,143529.0,151996.0,125752.0,138371.6445,136871.6455,141070.0,145888.0,185272.0,173773.0,161106.0,169446.0,198158.0,179773.0,185366.8775816044,190960.7551632088,196554.6327448132,202148.5103264176,207742.387908022,213336.2654896264,218930.1430712308,224524.0206528352,230117.8982344396,235711.775816044,241305.6533976484,246899.5309792528,252493.4085608572,258087.28614246155,263681.163724066,269275.04130567034,274868.91888727475,280462.79646887915,286056.6740504835,291650.5516320879,297244.4292136923,302838.3067952967,308432.18437690113,314026.06195850554,319619.93954010995,325213.81712171435,330807.6947033187,336401.5722849231,33.13745695672496,34.13745695672496,35.13745695672496,36.13745695672496,37.13745695672496,38.13745695672496,39.13745695672496,40.13745695672497,41.13745695672496,42.13745695672496,43.13745695672496,44.13745695672496,45.13745695672497,46.13745695672496,47.13745695672497,48.13745695672496,49.13745695672496,50.13745695672496,51.13745695672496,52.13745695672496,53.13745695672496,54.13745695672496,55.13745695672496,56.13745695672497,57.13745695672497,58.13745695672497,59.13745695672496,60.13745695672496
JP3436100006,Wireless Telecommunication Services,Communication Services,0.37,0.37,6.83,71.42,Communication Services,0.0012507381213017667,5.4593292614771,6.673740559276554,5.558896875951296,7.808676964802792,11.347908060899988,12.111789903149496,17.86240763675763,17.866529220798856,16.184250934580383,15.544487011746291,20.22407529238047,17.727156960448248,16.1391823090861,13.258015864962571,12.265764890958344,13.021271275237623,13.776777659516902,14.532284043796182,15.287790428075462,16.043296812354743,16.798803196634022,17.5543095809133,18.309815965192584,19.065322349471863,19.820828733751146,20.57633511803042,21.331841502309704,22.087347886588983,22.842854270868266,23.59836065514754,24.353867039426827,25.109373423706103,25.864879807985385,26.62038619226466,27.37589257654394,28.13139896082322,28.8869053451025,29.642411729381788,30.397918113661067,31.153424497940343,31.90893088221962,32.6644372664989,243721.0,297936.0,248166.0,348603.0,506605.0,540707.0,797432.0,797616.0,722514.0,693953.0,902864.0,791394.0,720502.0,591878.0,547580.91,581309.0041785715,615037.0983571429,648765.1925357142,682493.2867142857,716221.3808928572,749949.4750714286,783677.56925,817405.6634285714,851133.7576071429,884861.8517857143,918589.9459642856,952318.0401428572,986046.1343214286,1019774.2285,1053502.322678571,1087230.416857143,1120958.5110357143,1154686.6052142857,1188414.699392857,1222142.7935714284,1255870.8877499998,1289598.9819285714,1323327.076107143,1357055.1702857143,1390783.2644642857,1424511.358642857,1458239.4528214284,16.23515716900175,17.235157169001752,18.23515716900175,19.23515716900175,20.23515716900175,21.235157169001752,22.23515716900175,23.23515716900175,24.23515716900175,25.235157169001752,26.23515716900175,27.23515716900175,28.23515716900175,29.235157169001752,30.23515716900175,31.23515716900175,32.23515716900175,33.23515716900175,34.23515716900175,35.235157169001745,36.23515716900175,37.23515716900175,38.23515716900175,39.23515716900175,40.23515716900175,41.23515716900175,42.23515716900175,43.23515716900175
JP3399310006,Apparel Retail,Consumer Discretionary,0.0,0.0,0.0,0.0,Consumer Discretionary,0.00013969630597370744,1.7271975694631154,2.693619172357636,3.614508987762816,3.4985158176943703,3.525117169699717,3.548631496347281,3.6880554936739975,3.388463399832536,4.574540817502323,5.2874163638738025,5.746790907764044,8.590611244689923,6.750808514560944,7.273942401499497,7.688995683618256,8.104048965737014,8.519102247855773,8.934155529974532,9.34920881209329,9.764262094212048,10.179315376330807,10.594368658449566,11.009421940568323,11.424475222687084,11.839528504805845,12.2545817869246,12.669635069043355,13.084688351162118,13.499741633280872,13.914794915399636,14.329848197518391,14.744901479637154,15.159954761755907,15.57500804387467,15.990061325993429,16.405114608112186,16.820167890230945,17.235221172349704,17.65027445446846,18.065327736587214,18.480381018705977,18.895434300824736,2248.41398,3506.47263,4705.259365,4554.262936,4588.891778,4619.502023,4801.0,4411.0,5955.0,6883.0,7481.0,11183.0,8788.0,9469.0,10009.303911063736,10549.607822127473,11089.91173319121,11630.215644254946,12170.519555318682,12710.82346638242,13251.127377446155,13791.431288509892,14331.735199573628,14872.039110637365,15412.3430217011,15952.646932764836,16492.95084382857,17033.25475489231,17573.558665956043,18113.862577019783,18654.16648808352,19194.470399147256,19734.77431021099,20275.07822127473,20815.38213233846,21355.6860434022,21895.98995446593,22436.293865529675,22976.597776593408,23516.901687657144,24057.20559872088,24597.509509784617,18.52532196436942,19.52532196436942,20.52532196436942,21.52532196436942,22.52532196436942,23.52532196436942,24.52532196436942,25.52532196436942,26.52532196436942,27.52532196436942,28.52532196436942,29.52532196436942,30.52532196436941,31.52532196436942,32.52532196436942,33.525321964369425,34.52532196436942,35.525321964369425,36.52532196436942,37.52532196436943,38.52532196436942,39.52532196436943,40.52532196436942,41.52532196436943,42.52532196436942,43.52532196436942,44.52532196436942,45.52532196436942
NL0000226223,Semiconductors,Information Technology,8.56,8.56,100.0,100.0,Information Technology,0.00036019886505471926,71.89463611626195,82.60234787825841,86.62482160895549,78.82133588052233,77.5629248029696,79.53144413038933,74.99024125211108,73.14103642718217,77.10685559829197,81.2992930077509,76.15188634188873,71.84653639517235,71.45091760557435,77.10685559829197,80.22285637559253,79.9477673287885,79.67267828198446,79.39758923518043,79.1225001883764,78.84741114157237,78.57232209476834,78.2972330479643,78.02214400116029,77.74705495435624,77.47196590755222,77.19687686074818,76.92178781394415,76.64669876714012,76.3716097203361,76.09652067353205,75.82143162672803,75.54634257992399,75.27125353311997,74.99616448631593,74.7210754395119,74.44598639270787,74.17089734590384,73.89580829909981,73.62071925229579,73.34563020549174,73.07054115868772,72.79545211188368,1269000.0,1458000.0,1529000.0,1391262.0,1369050.0,1403796.0,1323640.0,1291000.0,1361000.0,1435000.0,1344144.0,1268151.0,1261168.0,1361000.0,1416000.0,1411144.45,1406288.9,1401433.35,1396577.8,1391722.25,1386866.7,1382011.15,1377155.6,1372300.05,1367444.5,1362588.95,1357733.4,1352877.85,1348022.3,1343166.75,1338311.2,1333455.65,1328600.1,1323744.55,1318889.0,1314033.45,1309177.9,1304322.35,1299466.8,1294611.25,1289755.7,1284900.15,-291.62504762591266,-290.62504762591266,-289.62504762591266,-288.62504762591266,-287.62504762591266,-286.62504762591266,-285.62504762591266,-284.62504762591266,-283.62504762591266,-282.62504762591266,-281.62504762591266,-280.62504762591266,-279.62504762591266,-278.62504762591266,-277.62504762591266,-276.62504762591266,-275.62504762591266,-274.62504762591266,-273.62504762591266,-272.62504762591266,-271.62504762591266,-270.62504762591266,-269.62504762591266,-268.62504762591266,-267.62504762591266,-266.62504762591266,-265.62504762591266,-264.62504762591266
JP3322930003,Semiconductor Materials & Equipment,Information Technology,0.0,0.0,100.0,100.0,Information Technology,4.310984252093372e-05,244.2665219161352,273.06216880868766,255.85097756256437,308.8084890890977,325.02672699409857,345.54776271063025,333.63232261716024,308.146520195016,302.188800148281,312.4493180065469,240.2947085516452,261.4777131622585,277.69595106725933,262.470666503381,265.6354835186294,264.4001228543342,263.16476219003897,261.9294015257437,260.6940408614485,259.4586801971532,258.223319532858,256.9879588685628,255.7525982042675,254.51723753997223,253.281876875677,252.0465162113818,250.8111555470865,249.5757948827913,248.34043421849609,247.1050735542008,245.8697128899056,244.63435222561031,243.3989915613151,242.16363089701983,240.9282702327246,239.69290956842937,238.4575489041341,237.22218823983889,235.98682757554363,234.7514669112484,233.5161062469532,232.28074558265791,738000.0,825000.0,773000.0,933000.0,982000.0,1044000.0,1008000.0,931000.0,913000.0,944000.0,726000.0,790000.0,839000.0,793000.0,802561.83,798829.4471785714,795097.0643571428,791364.6815357142,787632.2987142857,783899.9158928571,780167.5330714285,776435.15025,772702.7674285714,768970.3846071428,765238.0017857142,761505.6189642857,757773.2361428571,754040.8533214285,750308.4704999999,746576.0876785713,742843.7048571428,739111.3220357142,735378.9392142857,731646.5563928571,727914.1735714285,724181.7907499999,720449.4079285713,716717.0251071427,712984.6422857142,709252.2594642857,705519.8766428571,701787.4938214285,-215.0266648405639,-214.02666484056388,-213.02666484056388,-212.02666484056388,-211.0266648405639,-210.0266648405639,-209.0266648405639,-208.0266648405639,-207.02666484056388,-206.02666484056388,-205.02666484056388,-204.0266648405639,-203.0266648405639,-202.0266648405639,-201.0266648405639,-200.02666484056388,-199.02666484056388,-198.02666484056388,-197.0266648405639,-196.0266648405639,-195.0266648405639,-194.0266648405639,-193.02666484056388,-192.02666484056388,-191.02666484056388,-190.0266648405639,-189.0266648405639,-188.0266648405639
JP3404600003,Trading Companies & Distributors,Industrials,1.72,1.72,11.38,11.38,Industrials,0.0003784832236940202,6.480721220466293,6.964237492189429,8.642407116889956,5.964703334065569,6.103229420882113,6.000818672747068,9.92109597897645,6.958674547359168,36.94001240054868,34.37983130260296,32.3020057044276,47.73039516400503,50.21981297554692,45.61029994566273,49.46060111472086,53.31090228377898,57.16120345283712,61.011504621895234,64.86180579095337,68.7121069600115,72.56240812906961,76.41270929812775,80.26301046718588,84.113311636244,87.96361280530213,91.81391397436026,95.66421514341836,99.51451631247652,103.36481748153464,107.2151186505928,111.06541981965093,114.91572098870904,118.76602215776715,122.61632332682528,126.4666244958834,130.31692566494152,134.16722683399968,138.01752800305778,141.8678291721159,145.71813034117403,149.5684315102322,153.41873267929031,295905.0,317982.0,394606.0,272344.0,278669.0,273993.0,452990.0,317728.0,1686654.0,1569758.0,1474886.0,2179335.0,2293000.0,2082533.0,2258334.9406593405,2434136.881318681,2609938.821978022,2785740.7626373623,2961542.7032967038,3137344.643956044,3313146.584615384,3488948.525274725,3664750.465934066,3840552.406593407,4016354.347252747,4192156.287912088,4367958.228571428,4543760.169230769,4719562.10989011,4895364.050549451,5071165.991208792,5246967.931868132,5422769.872527473,5598571.813186813,5774373.753846154,5950175.694505494,6125977.635164836,6301779.575824176,6477581.516483516,6653383.457142857,6829185.397802198,7004987.338461539,12.845904500197854,13.845904500197854,14.845904500197854,15.845904500197854,16.845904500197854,17.845904500197854,18.84590450019785,19.84590450019785,20.84590450019785,21.84590450019785,22.84590450019785,23.84590450019785,24.84590450019785,25.84590450019785,26.84590450019785,27.845904500197857,28.845904500197857,29.84590450019785,30.84590450019785,31.84590450019785,32.845904500197854,33.845904500197854,34.845904500197854,35.845904500197854,36.845904500197854,37.845904500197854,38.845904500197854,39.845904500197854
JP3397200001,Automobile Manufacturers,Consumer Discretionary,39.14,39.14,100.0,100.0,Consumer Discretionary,0.00029837783327111596,8.589139497763444,9.265006212341552,9.265006212341552,9.293167325448971,15.770223340155832,32.94850233568272,30.69561328708903,31.540446680311664,34.98300195212836,34.07494685997957,33.10769710807897,29.8507798938664,33.010907362328766,32.10366894246009,34.33957974880015,36.575490555140206,38.81140136148026,41.04731216782032,43.28322297416039,45.51913378050045,47.755044586840505,49.99095539318057,52.22686619952064,54.46277700586069,56.69868781220075,58.93459861854081,61.17050942488088,63.406420231220935,65.642331037561,67.87824184390107,70.11415265024111,72.35006345658118,74.58597426292124,76.8218850692613,79.05779587560137,81.29370668194142,83.52961748828147,85.76552829462153,88.00143910096159,90.23734990730166,92.47326071364172,94.70917151998178,305000.0,329000.0,329000.0,330000.0,560000.0,1170000.0,1090000.0,1120000.0,1242245.0,1210000.0,1175653.0,1060000.0,1172216.0,1140000.0,1219397.1032967032,1298794.2065934064,1378191.3098901098,1457588.413186813,1536985.5164835164,1616382.6197802196,1695779.7230769228,1775176.8263736262,1854573.9296703297,1933971.0329670329,2013368.136263736,2092765.2395604395,2172162.342857143,2251559.446153846,2330956.5494505493,2410353.652747253,2489750.756043956,2569147.85934066,2648544.9626373625,2727942.0659340657,2807339.1692307694,2886736.272527472,2966133.375824176,3045530.479120879,3124927.582417582,3204324.685714286,3283721.7890109885,3363118.892307692,15.35820644161126,16.35820644161126,17.358206441611262,18.35820644161126,19.358206441611262,20.35820644161126,21.35820644161126,22.35820644161126,23.358206441611262,24.358206441611262,25.35820644161126,26.358206441611262,27.358206441611262,28.358206441611262,29.35820644161126,30.358206441611262,31.35820644161126,32.35820644161126,33.35820644161126,34.35820644161126,35.358206441611266,36.35820644161126,37.35820644161126,38.35820644161126,39.35820644161126,40.35820644161127,41.35820644161126,42.35820644161126
